,asset,ret,bin
2026-02-24,ITUB4_SA,-0.07450810495892335,-1.0
2026-02-25,ITUB4_SA,-0.06313748314638945,-1.0
2026-02-26,ITUB4_SA,-0.06882276780141805,-1.0
2026-02-27,ITUB4_SA,-0.04873406540236014,-1.0
2026-03-02,ITUB4_SA,-0.05831352143587776,-1.0
2026-03-03,ITUB4_SA,-0.01836385142447805,-1.0
2026-03-04,ITUB4_SA,-0.04940744611477954,-1.0
2026-03-05,ITUB4_SA,-0.015244273457323043,-1.0
2026-03-06,ITUB4_SA,-0.01792387501264392,-1.0
2026-03-09,ITUB4_SA,-0.04630418528159441,-1.0
2026-03-10,ITUB4_SA,-0.049411082418638896,-1.0
2026-03-11,ITUB4_SA,-0.07274260763212514,-1.0
2026-03-12,ITUB4_SA,-0.0575515340931857,-1.0
2026-03-13,ITUB4_SA,-0.05681739412995046,-1.0
2026-03-16,ITUB4_SA,-0.05190799127840506,-1.0
2026-03-17,ITUB4_SA,-0.06200947095112286,-1.0
2026-03-18,ITUB4_SA,-0.054378993739664594,-1.0
2026-03-19,ITUB4_SA,-0.08094873413006232,-1.0
2026-03-20,ITUB4_SA,-0.04444497854657137,-1.0
2026-03-23,ITUB4_SA,-0.06139121478254694,-1.0
2026-03-24,ITUB4_SA,-0.072329435957601,-1.0
2026-03-25,ITUB4_SA,-0.06371557105566217,-1.0
2026-03-26,ITUB4_SA,-0.04402377763339915,-1.0
2026-03-27,ITUB4_SA,-0.0264449082705267,-1.0
2026-03-30,ITUB4_SA,-0.037654021188050946,-1.0
2026-03-31,ITUB4_SA,-0.07834358427644439,-1.0
2026-04-01,ITUB4_SA,-0.10119874613707669,-1.0
2026-04-02,ITUB4_SA,-0.08557398823057027,-1.0
2026-04-06,ITUB4_SA,-0.10890076371867485,-1.0
2026-04-08,ITUB4_SA,-0.142869481558611,-1.0
2026-04-09,ITUB4_SA,-0.14198161440802837,-1.0
2026-04-10,ITUB4_SA,-0.14489990722312718,-1.0
2026-04-13,ITUB4_SA,-0.11552551862357341,-1.0
2026-04-14,ITUB4_SA,-0.16620819659991637,-1.0
2026-04-15,ITUB4_SA,-0.17524806048100594,-1.0
2026-04-16,ITUB4_SA,-0.17419465033854087,-1.0
2026-04-17,ITUB4_SA,-0.17101848533322095,-1.0
2026-04-20,ITUB4_SA,-0.16333125513402658,-1.0
2026-04-22,ITUB4_SA,-0.10582322918621867,-1.0
2026-04-23,ITUB4_SA,-0.06416080710276673,-1.0
2026-04-24,ITUB4_SA,-0.06566458692441246,-1.0
2026-04-27,ITUB4_SA,-0.059430012700495416,-1.0
2026-04-28,ITUB4_SA,-0.045058895224365014,-1.0
2026-04-29,ITUB4_SA,-0.004939346664172173,-1.0
2026-04-30,ITUB4_SA,-0.008336844051561099,-1.0
2026-05-04,ITUB4_SA,0.004238667221282411,1.0
